,symbols,date,close,open,max_price,min_price
4179,TCB,2021-02-26,39250.0,38300.0,39350.0,38300.0
4180,TCB,2021-02-25,39100.0,39500.0,39500.0,38500.0
4181,POW,2021-02-25,12700.0,12800.0,12900.0,12500.0
4182,HPG,2021-02-25,44150.0,44000.0,44400.0,43650.0
4183,FPT,2021-02-25,76200.0,76100.0,76300.0,74500.0
4184,VHM,2021-02-25,102800.0,103000.0,103600.0,101500.0
4185,FPT,2021-02-24,75400.0,76000.0,76500.0,74900.0
4186,HPG,2021-02-24,43600.0,43650.0,44400.0,43300.0
4187,TCB,2021-02-24,39100.0,40200.0,40200.0,38900.0
4188,POW,2021-02-24,12650.0,12950.0,13050.0,12500.0
4189,VHM,2021-02-24,102800.0,106000.0,106000.0,101000.0
4190,HPG,2021-02-23,43300.0,43200.0,43750.0,42950.0
4191,VHM,2021-02-23,105300.0,105800.0,106400.0,104000.0
4192,FPT,2021-02-23,75500.0,76300.0,77000.0,74600.0
4193,POW,2021-02-23,12850.0,13000.0,13050.0,12750.0
4194,TCB,2021-02-23,39800.0,38800.0,40350.0,38800.0
4195,FPT,2021-02-22,76800.0,76600.0,77500.0,76100.0
4196,POW,2021-02-22,12900.0,13050.0,13150.0,12850.0
4197,VHM,2021-02-22,105800.0,103600.0,106200.0,103600.0
4198,HPG,2021-02-22,43400.0,43450.0,44400.0,43000.0
4199,TCB,2021-02-22,38600.0,38650.0,38850.0,38000.0
4200,POW,2021-02-19,13050.0,12900.0,13300.0,12900.0
4201,HPG,2021-02-19,43450.0,43300.0,43900.0,43100.0
4202,VHM,2021-02-19,103100.0,102000.0,103400.0,101300.0
4203,TCB,2021-02-19,38700.0,38200.0,39100.0,38200.0
4204,FPT,2021-02-19,76600.0,77300.0,78000.0,76000.0
4205,HPG,2021-02-18,43850.0,43400.0,44000.0,42950.0
4206,VHM,2021-02-18,103200.0,101000.0,103200.0,100000.0
4207,POW,2021-02-18,13050.0,13150.0,13300.0,12800.0
4208,TCB,2021-02-18,38900.0,38500.0,39200.0,38000.0
4209,FPT,2021-02-18,78200.0,78000.0,78300.0,76600.0
4210,VHM,2021-02-17,101000.0,98000.0,101200.0,97000.0
4211,POW,2021-02-17,13000.0,12650.0,13000.0,12500.0
4212,HPG,2021-02-17,43450.0,42450.0,43450.0,42300.0
4213,TCB,2021-02-17,38400.0,36900.0,38400.0,36500.0
4214,FPT,2021-02-17,77900.0,76300.0,79000.0,75900.0
4215,HPG,2021-02-09,41800.0,40900.0,41900.0,40450.0
4216,VHM,2021-02-09,96800.0,96800.0,97300.0,93900.0
4217,POW,2021-02-09,12350.0,12350.0,12450.0,11900.0
4218,FPT,2021-02-09,74600.0,71400.0,74600.0,70000.0
4219,TCB,2021-02-09,36000.0,36000.0,36400.0,34700.0
4220,FPT,2021-02-08,71300.0,71300.0,72900.0,69600.0
4221,TCB,2021-02-08,35000.0,35000.0,36500.0,34000.0
4222,POW,2021-02-08,12150.0,12150.0,12800.0,11900.0
4223,VHM,2021-02-08,94700.0,94700.0,99400.0,92500.0
4224,HPG,2021-02-08,40900.0,40900.0,42600.0,40000.0
4225,TCB,2021-02-05,36300.0,35300.0,36300.0,35100.0
4226,VHM,2021-02-05,99300.0,98900.0,99600.0,98300.0
4227,FPT,2021-02-05,72900.0,73000.0,73400.0,71800.0
4228,POW,2021-02-05,12700.0,12600.0,12800.0,12500.0
4229,HPG,2021-02-05,42500.0,41950.0,42700.0,41700.0
4230,VHM,2021-02-04,98400.0,97200.0,98900.0,95200.0
4231,FPT,2021-02-04,72500.0,70200.0,73200.0,70200.0
4232,HPG,2021-02-04,41800.0,42000.0,42200.0,41550.0
4233,POW,2021-02-04,12600.0,12800.0,12950.0,12450.0
4234,TCB,2021-02-04,35000.0,35000.0,35600.0,34600.0
4235,VHM,2021-02-03,97200.0,94500.0,98900.0,94500.0
4236,FPT,2021-02-03,70000.0,67500.0,70600.0,66100.0
4237,POW,2021-02-03,12450.0,12000.0,12450.0,11900.0
4238,TCB,2021-02-03,35000.0,34500.0,35500.0,34000.0
4239,HPG,2021-02-03,42000.0,41200.0,42350.0,41000.0
4240,TCB,2021-02-02,34000.0,32200.0,34100.0,31950.0
4241,VHM,2021-02-02,94400.0,89000.0,94400.0,88000.0
4242,FPT,2021-02-02,66000.0,63100.0,66000.0,63000.0
4243,POW,2021-02-02,11650.0,11500.0,11800.0,11250.0
4244,HPG,2021-02-02,40500.0,38500.0,40500.0,38250.0
4245,FPT,2021-02-01,63500.0,64400.0,65400.0,62300.0
4246,POW,2021-02-01,11500.0,11850.0,12350.0,11500.0
4247,VHM,2021-02-01,88300.0,93600.0,95000.0,88300.0
4248,TCB,2021-02-01,32200.0,32000.0,33500.0,31550.0
4249,HPG,2021-02-01,38350.0,39000.0,39850.0,38200.0
4250,HPG,2021-01-29,39150.0,37000.0,39950.0,37000.0
4251,VHM,2021-01-29,93500.0,84000.0,93500.0,84000.0
4252,FPT,2021-01-29,62700.0,59000.0,62700.0,59000.0
4253,POW,2021-01-29,11900.0,11150.0,12500.0,11150.0
4254,TCB,2021-01-29,32000.0,29600.0,33350.0,29600.0
4255,HPG,2021-01-28,37500.0,37600.0,39050.0,37500.0
4256,FPT,2021-01-28,58600.0,60000.0,62300.0,58600.0
4257,POW,2021-01-28,11950.0,11950.0,12300.0,11950.0
4258,VHM,2021-01-28,87400.0,87500.0,89700.0,87400.0
4259,TCB,2021-01-28,31200.0,31500.0,33000.0,31200.0
4260,POW,2021-01-27,12800.0,13100.0,13550.0,12600.0
4261,VHM,2021-01-27,93900.0,96000.0,98200.0,91500.0
4262,TCB,2021-01-27,33500.0,34250.0,35250.0,32650.0
4263,FPT,2021-01-27,63000.0,65700.0,66100.0,62900.0
4264,HPG,2021-01-27,40300.0,41400.0,42400.0,39500.0
4265,POW,2021-01-26,13500.0,14200.0,14200.0,13200.0
4266,TCB,2021-01-26,35000.0,35500.0,35800.0,33500.0
4267,VHM,2021-01-26,98000.0,99600.0,99700.0,95000.0
4268,HPG,2021-01-26,42300.0,43600.0,43600.0,41600.0
4269,FPT,2021-01-26,66000.0,67500.0,67500.0,65500.0
4270,POW,2021-01-25,14150.0,14150.0,14450.0,14100.0
4271,TCB,2021-01-25,35800.0,35750.0,36350.0,35600.0
4272,FPT,2021-01-25,67000.0,66800.0,68200.0,66200.0
4273,VHM,2021-01-25,99500.0,99500.0,100100.0,98600.0
4274,HPG,2021-01-25,43700.0,43250.0,45450.0,43100.0
4275,POW,2021-01-22,14350.0,14350.0,14750.0,14150.0
4276,FPT,2021-01-22,66900.0,65700.0,67500.0,65400.0
4277,TCB,2021-01-22,36300.0,36450.0,36900.0,35800.0
4278,HPG,2021-01-22,43650.0,44300.0,44700.0,43550.0
4279,VHM,2021-01-22,99300.0,99400.0,101000.0,98900.0
4280,HPG,2021-01-21,44200.0,42850.0,44200.0,41800.0
4281,VHM,2021-01-21,99000.0,98000.0,99400.0,97800.0
4282,POW,2021-01-21,14350.0,14300.0,14600.0,13950.0
4283,FPT,2021-01-21,65600.0,64500.0,65800.0,63300.0
4284,TCB,2021-01-21,36200.0,35250.0,36200.0,34500.0
4285,VHM,2021-01-20,97500.0,97000.0,103000.0,94500.0
4286,POW,2021-01-20,14000.0,14050.0,14250.0,13100.0
4287,HPG,2021-01-20,41700.0,42000.0,42950.0,40000.0
4288,TCB,2021-01-20,34500.0,34200.0,34750.0,32000.0
4289,FPT,2021-01-20,63300.0,62700.0,63700.0,60200.0
4290,FPT,2021-01-19,62000.0,66000.0,66100.0,61700.0
4291,POW,2021-01-19,13850.0,14800.0,15100.0,13750.0
4292,TCB,2021-01-19,33900.0,35900.0,36400.0,33700.0
4293,HPG,2021-01-19,41600.0,44600.0,44600.0,41500.0
4294,VHM,2021-01-19,96800.0,100000.0,100700.0,94000.0
4295,POW,2021-01-18,14750.0,14500.0,15200.0,14350.0
4296,FPT,2021-01-18,66300.0,67000.0,67000.0,66200.0
4297,HPG,2021-01-18,44600.0,44500.0,44850.0,44250.0
4298,VHM,2021-01-18,101000.0,102000.0,102800.0,99600.0
4299,TCB,2021-01-18,36200.0,37200.0,37200.0,35900.0
4300,VHM,2021-01-15,101600.0,100700.0,101600.0,99400.0
4301,TCB,2021-01-15,36850.0,36300.0,37550.0,36250.0
4302,FPT,2021-01-15,66600.0,67000.0,67000.0,66400.0
4303,POW,2021-01-15,14350.0,14200.0,14600.0,14200.0
4304,HPG,2021-01-15,44500.0,44300.0,45050.0,44300.0
4305,HPG,2021-01-14,44450.0,44700.0,44700.0,43850.0
4306,POW,2021-01-14,14200.0,14200.0,14300.0,13900.0
4307,TCB,2021-01-14,35750.0,35350.0,35800.0,34850.0
4308,FPT,2021-01-14,66400.0,66500.0,67000.0,65700.0
4309,VHM,2021-01-14,99600.0,100900.0,101200.0,98600.0
4310,POW,2021-01-13,14200.0,14600.0,14600.0,14200.0
4311,VHM,2021-01-13,100900.0,104000.0,104100.0,99600.0
4312,FPT,2021-01-13,66500.0,65900.0,67400.0,65900.0
4313,HPG,2021-01-13,44700.0,45200.0,45450.0,44400.0
4314,TCB,2021-01-13,35150.0,35450.0,36000.0,35100.0
4315,VHM,2021-01-12,103400.0,104800.0,104900.0,103100.0
4316,FPT,2021-01-12,65800.0,65000.0,66000.0,64000.0
4317,TCB,2021-01-12,35100.0,35000.0,35500.0,34500.0
4318,POW,2021-01-12,14600.0,14750.0,14750.0,14350.0
4319,HPG,2021-01-12,44900.0,43200.0,44900.0,42900.0
4320,FPT,2021-01-11,64700.0,63900.0,64700.0,63300.0
4321,HPG,2021-01-11,43050.0,43100.0,43300.0,42600.0
4322,TCB,2021-01-11,35250.0,35750.0,36250.0,35200.0
4323,VHM,2021-01-11,103100.0,98000.0,103100.0,97600.0
4324,POW,2021-01-11,14600.0,14100.0,14650.0,14050.0
4325,TCB,2021-01-08,35700.0,35000.0,36250.0,34900.0
4326,POW,2021-01-08,13950.0,14200.0,14200.0,13800.0
4327,HPG,2021-01-08,42750.0,42900.0,43300.0,42600.0
4328,VHM,2021-01-08,96400.0,95500.0,96800.0,95300.0
4329,FPT,2021-01-08,63300.0,63000.0,63700.0,62600.0
4330,HPG,2021-01-07,42800.0,43150.0,43200.0,42250.0
4331,FPT,2021-01-07,62500.0,62600.0,62900.0,61900.0
4332,POW,2021-01-07,14000.0,13900.0,14200.0,13650.0
4333,VHM,2021-01-07,94800.0,94800.0,95100.0,93400.0
4334,TCB,2021-01-07,34600.0,33750.0,34600.0,33400.0
4335,VHM,2021-01-06,94800.0,96600.0,96600.0,94200.0
4336,TCB,2021-01-06,33200.0,33200.0,34100.0,32950.0
4337,POW,2021-01-06,13900.0,14350.0,14400.0,13800.0
4338,FPT,2021-01-06,62400.0,63100.0,63600.0,62300.0
4339,HPG,2021-01-06,42800.0,42500.0,43300.0,42300.0
4340,HPG,2021-01-05,42350.0,41800.0,42800.0,41700.0
4341,FPT,2021-01-05,62700.0,60000.0,63500.0,59800.0
4342,POW,2021-01-05,14200.0,13950.0,14400.0,13900.0
4343,TCB,2021-01-05,33050.0,32750.0,33350.0,32550.0
4344,VHM,2021-01-05,95600.0,91800.0,96000.0,91500.0
4345,VHM,2021-01-04,92000.0,91000.0,92900.0,89900.0
4346,POW,2021-01-04,14100.0,13900.0,14350.0,13750.0
4347,HPG,2021-01-04,42300.0,42000.0,43000.0,41650.0
4348,FPT,2021-01-04,60200.0,59600.0,60200.0,59300.0
4349,TCB,2021-01-04,33000.0,32000.0,33400.0,31900.0
4350,FPT,2020-12-31,59100.0,58100.0,59200.0,58000.0
4351,TCB,2020-12-31,31500.0,29950.0,31750.0,29900.0
4352,HPG,2020-12-31,41450.0,40900.0,41750.0,40700.0
4353,VHM,2020-12-31,89500.0,91200.0,91400.0,89500.0
4354,POW,2020-12-31,13600.0,13350.0,13700.0,13200.0
4355,FPT,2020-12-30,58100.0,58100.0,58900.0,58100.0
4356,HPG,2020-12-30,40900.0,40900.0,41600.0,40750.0
4357,TCB,2020-12-30,29900.0,29900.0,30550.0,29700.0
4358,POW,2020-12-30,13400.0,13400.0,13800.0,13300.0
4359,VHM,2020-12-30,90200.0,90200.0,92000.0,90000.0
4360,FPT,2020-12-29,58600.0,57900.0,58800.0,57600.0
4361,HPG,2020-12-29,41600.0,41250.0,41850.0,41050.0
4362,TCB,2020-12-29,29750.0,29650.0,29900.0,29500.0
4363,POW,2020-12-29,13450.0,13150.0,13700.0,13000.0
4364,VHM,2020-12-29,90300.0,87700.0,90500.0,87100.0
4365,FPT,2020-12-28,57900.0,57900.0,58600.0,57500.0
4366,VHM,2020-12-28,87700.0,88500.0,88600.0,86700.0
4367,POW,2020-12-28,13150.0,12500.0,13150.0,12400.0
4368,HPG,2020-12-28,41550.0,41800.0,41950.0,41000.0
4369,TCB,2020-12-28,29700.0,29900.0,30300.0,29500.0
4370,TCB,2020-12-25,29550.0,27950.0,29600.0,27700.0
4371,VHM,2020-12-25,87600.0,86200.0,87600.0,85600.0
4372,FPT,2020-12-25,57600.0,57000.0,57600.0,56600.0
4373,POW,2020-12-25,12300.0,12100.0,12350.0,11850.0
4374,HPG,2020-12-25,40750.0,40000.0,40850.0,39500.0
4375,FPT,2020-12-24,57000.0,57500.0,57800.0,56400.0
4376,VHM,2020-12-24,86300.0,88000.0,88100.0,84500.0
4377,POW,2020-12-24,12100.0,12600.0,12650.0,11650.0
4378,TCB,2020-12-24,27950.0,28900.0,28900.0,26900.0
4379,HPG,2020-12-24,39950.0,40600.0,40800.0,38600.0
4380,POW,2020-12-23,12400.0,12400.0,12750.0,12350.0
4381,HPG,2020-12-23,40000.0,39450.0,41200.0,39400.0
4382,TCB,2020-12-23,28700.0,29200.0,29250.0,28500.0
4383,FPT,2020-12-23,57500.0,58300.0,58600.0,57200.0
4384,VHM,2020-12-23,87400.0,87400.0,89000.0,86800.0
4385,VHM,2020-12-22,86900.0,87200.0,87900.0,86400.0
4386,HPG,2020-12-22,39350.0,38550.0,39450.0,38300.0
4387,POW,2020-12-22,12200.0,12000.0,12200.0,11800.0
4388,TCB,2020-12-22,29200.0,29150.0,29500.0,29050.0
4389,FPT,2020-12-22,58100.0,57400.0,58500.0,57100.0
4390,TCB,2020-12-21,29400.0,29500.0,29900.0,29100.0
4391,FPT,2020-12-21,57500.0,57300.0,57800.0,57100.0
4392,HPG,2020-12-21,38550.0,39000.0,39050.0,38350.0
4393,VHM,2020-12-21,87100.0,85600.0,87300.0,85600.0
4394,POW,2020-12-21,12000.0,12150.0,12250.0,11900.0
4395,TCB,2020-12-18,29200.0,28500.0,29250.0,28500.0
4396,VHM,2020-12-18,85300.0,84700.0,86000.0,84600.0
4397,FPT,2020-12-18,56900.0,56500.0,57100.0,56500.0
4398,HPG,2020-12-18,38600.0,38100.0,38750.0,37900.0
4399,POW,2020-12-18,12000.0,12000.0,12100.0,11900.0
4400,POW,2020-12-17,11850.0,11700.0,12350.0,11650.0
4401,VHM,2020-12-17,84700.0,86000.0,86000.0,84500.0
4402,TCB,2020-12-17,28350.0,28000.0,29350.0,27950.0
4403,FPT,2020-12-17,56500.0,56900.0,57100.0,56000.0
4404,HPG,2020-12-17,37650.0,38400.0,38650.0,37650.0
4405,TCB,2020-12-16,27950.0,26450.0,27950.0,26400.0
4406,HPG,2020-12-16,38800.0,38800.0,39350.0,38500.0
4407,POW,2020-12-16,11700.0,11650.0,11800.0,11550.0
4408,FPT,2020-12-16,57100.0,57200.0,57500.0,57000.0
4409,VHM,2020-12-16,86200.0,86000.0,86600.0,85500.0
4410,HPG,2020-12-15,38600.0,39050.0,39150.0,38500.0
4411,POW,2020-12-15,11650.0,11800.0,11900.0,11600.0
4412,FPT,2020-12-15,56700.0,57500.0,57600.0,56600.0
4413,VHM,2020-12-15,86000.0,86500.0,88100.0,85000.0
4414,TCB,2020-12-15,26150.0,26100.0,26350.0,25950.0
4415,TCB,2020-12-14,26200.0,25900.0,26300.0,25700.0
4416,FPT,2020-12-14,57200.0,57000.0,58000.0,56900.0
4417,POW,2020-12-14,11900.0,11750.0,11950.0,11650.0
4418,VHM,2020-12-14,87000.0,85400.0,87000.0,85000.0
4419,HPG,2020-12-14,39250.0,39400.0,39500.0,38950.0
4420,POW,2020-12-11,11650.0,11400.0,11650.0,11300.0
4421,HPG,2020-12-11,38800.0,38000.0,38800.0,37700.0
4422,TCB,2020-12-11,25650.0,25300.0,25650.0,25050.0
4423,FPT,2020-12-11,57000.0,56600.0,57000.0,56300.0
4424,VHM,2020-12-11,85000.0,83600.0,85000.0,83400.0
4425,FPT,2020-12-10,56500.0,57000.0,57700.0,56500.0
4426,HPG,2020-12-10,37600.0,38500.0,38600.0,37200.0
4427,VHM,2020-12-10,83600.0,85400.0,85700.0,83600.0
4428,POW,2020-12-10,11300.0,11500.0,11600.0,11250.0
4429,TCB,2020-12-10,25300.0,26000.0,26000.0,25300.0
4430,POW,2020-12-09,11400.0,11350.0,11800.0,11300.0
4431,FPT,2020-12-09,57500.0,56300.0,57800.0,56200.0
4432,VHM,2020-12-09,85000.0,84500.0,85300.0,84200.0
4433,HPG,2020-12-09,38500.0,38500.0,38600.0,38100.0
4434,TCB,2020-12-09,25750.0,25100.0,25900.0,25050.0
4435,VHM,2020-12-08,84400.0,84900.0,85700.0,84300.0
4436,HPG,2020-12-08,38400.0,38200.0,38800.0,38000.0
4437,POW,2020-12-08,11350.0,11500.0,11600.0,11200.0
4438,TCB,2020-12-08,25000.0,25200.0,25200.0,24900.0
4439,FPT,2020-12-08,56200.0,55700.0,56600.0,55500.0
4440,FPT,2020-12-07,55700.0,55700.0,56000.0,55500.0
4441,POW,2020-12-07,11450.0,11450.0,11700.0,11400.0
4442,HPG,2020-12-07,38200.0,38200.0,38400.0,36850.0
4443,VHM,2020-12-07,84700.0,84700.0,85100.0,83800.0
4444,TCB,2020-12-07,25050.0,25050.0,25200.0,24800.0
4445,VHM,2020-12-04,84900.0,85000.0,85200.0,84100.0
4446,POW,2020-12-04,11550.0,11250.0,11850.0,11100.0
4447,HPG,2020-12-04,36950.0,37050.0,37250.0,36700.0
4448,TCB,2020-12-04,24800.0,24850.0,25000.0,24750.0
4449,FPT,2020-12-04,55700.0,55400.0,55900.0,55400.0
4450,HPG,2020-12-03,36850.0,35550.0,36850.0,35300.0
4451,TCB,2020-12-03,25000.0,25100.0,25500.0,25000.0
4452,POW,2020-12-03,11400.0,11100.0,11550.0,11000.0
4453,VHM,2020-12-03,84900.0,85600.0,85600.0,84500.0
4454,FPT,2020-12-03,55600.0,55500.0,55700.0,55100.0
4455,POW,2020-12-02,10800.0,10100.0,10800.0,10100.0
4456,VHM,2020-12-02,85200.0,83200.0,85800.0,83200.0
4457,FPT,2020-12-02,55600.0,55000.0,55700.0,55000.0
4458,HPG,2020-12-02,35300.0,35600.0,35650.0,35100.0
4459,TCB,2020-12-02,25100.0,24600.0,25300.0,24600.0
4460,POW,2020-12-01,10100.0,10000.0,10200.0,9900.0
4461,VHM,2020-12-01,83300.0,81500.0,83300.0,81500.0
4462,FPT,2020-12-01,55200.0,55000.0,55400.0,54800.0
4463,TCB,2020-12-01,24500.0,23800.0,24500.0,23650.0
4464,HPG,2020-12-01,35600.0,34900.0,35600.0,34550.0
4465,POW,2020-11-30,10100.0,10350.0,10350.0,10100.0
4466,VHM,2020-11-30,82600.0,83500.0,84300.0,82200.0
4467,FPT,2020-11-30,55400.0,56700.0,56700.0,55400.0
4468,HPG,2020-11-30,35500.0,36250.0,36400.0,35500.0
4469,TCB,2020-11-30,24100.0,23950.0,24400.0,23700.0
4470,TCB,2020-11-27,23700.0,23600.0,23900.0,23550.0
4471,HPG,2020-11-27,36250.0,35000.0,36400.0,35000.0
4472,POW,2020-11-27,10250.0,9960.0,10350.0,9960.0
4473,VHM,2020-11-27,83000.0,82700.0,83500.0,82100.0
4474,FPT,2020-11-27,56200.0,55900.0,56200.0,55600.0
4475,HPG,2020-11-26,35100.0,35100.0,35400.0,34300.0
4476,TCB,2020-11-26,23600.0,23650.0,23700.0,23400.0
4477,FPT,2020-11-26,55700.0,55500.0,56000.0,54800.0
4478,POW,2020-11-26,9880.0,9860.0,9950.0,9800.0
4479,VHM,2020-11-26,82700.0,82900.0,83200.0,82100.0
4480,FPT,2020-11-25,55200.0,56300.0,56300.0,55200.0
4481,TCB,2020-11-25,23600.0,23600.0,23950.0,23550.0
4482,VHM,2020-11-25,83500.0,83500.0,85700.0,83400.0
4483,POW,2020-11-25,9860.0,9860.0,9980.0,9840.0
4484,HPG,2020-11-25,35600.0,36800.0,36900.0,35200.0
4485,POW,2020-11-24,9900.0,10000.0,10000.0,9840.0
4486,HPG,2020-11-24,37500.0,37750.0,38500.0,36300.0
4487,VHM,2020-11-24,83800.0,81000.0,83800.0,80600.0
4488,TCB,2020-11-24,23650.0,23700.0,24000.0,23400.0
4489,FPT,2020-11-23,55900.0,55200.0,56200.0,54600.0
4490,VHM,2020-11-23,80600.0,79400.0,80900.0,79300.0
4491,TCB,2020-11-23,23600.0,23400.0,23650.0,23100.0
4492,HPG,2020-11-23,37500.0,35700.0,37850.0,35500.0
4493,POW,2020-11-23,9950.0,9940.0,10050.0,9910.0
4494,HPG,2020-11-20,35700.0,35300.0,35700.0,34950.0
4495,VHM,2020-11-20,78500.0,78000.0,78800.0,77600.0
4496,TCB,2020-11-20,23400.0,23500.0,23500.0,23300.0
4497,POW,2020-11-20,9880.0,9900.0,9960.0,9860.0
4498,FPT,2020-11-20,55200.0,55100.0,55900.0,55000.0
4499,FPT,2020-11-19,55100.0,54300.0,56000.0,54000.0
4500,TCB,2020-11-19,23400.0,23350.0,23600.0,23200.0
4501,HPG,2020-11-19,35200.0,34700.0,35500.0,34450.0
4502,POW,2020-11-19,9850.0,9750.0,9890.0,9720.0
4503,VHM,2020-11-19,77500.0,77500.0,78200.0,77200.0
4504,FPT,2020-11-18,54000.0,54300.0,54300.0,53700.0
4505,POW,2020-11-18,9730.0,9800.0,9800.0,9700.0
4506,TCB,2020-11-18,23350.0,23300.0,23600.0,23100.0
4507,VHM,2020-11-18,77300.0,78200.0,78200.0,77300.0
4508,HPG,2020-11-18,34600.0,33600.0,34600.0,33350.0
4509,POW,2020-11-17,9950.0,9900.0,10000.0,9860.0
4510,VHM,2020-11-17,78300.0,77000.0,78300.0,76700.0
4511,FPT,2020-11-17,54000.0,53600.0,54100.0,53000.0
4512,HPG,2020-11-17,33350.0,32500.0,33350.0,32400.0
4513,TCB,2020-11-17,23350.0,23000.0,23350.0,22850.0
4514,TCB,2020-11-16,22900.0,23400.0,23400.0,22800.0
4515,FPT,2020-11-16,53300.0,54000.0,54400.0,53000.0
4516,POW,2020-11-16,9800.0,10050.0,10100.0,9600.0
4517,HPG,2020-11-16,32250.0,32300.0,32750.0,31900.0
4518,VHM,2020-11-16,76600.0,78600.0,79200.0,76000.0
4519,TCB,2020-11-13,23000.0,22400.0,23150.0,22400.0
4520,VHM,2020-11-13,78300.0,77200.0,78500.0,77200.0
4521,FPT,2020-11-13,53800.0,53800.0,53800.0,53500.0
4522,HPG,2020-11-13,31950.0,31500.0,31950.0,31450.0
4523,POW,2020-11-13,10000.0,9980.0,10050.0,9960.0
4524,TCB,2020-11-12,22300.0,22100.0,22300.0,22000.0
4525,POW,2020-11-12,9960.0,9950.0,10000.0,9930.0
4526,HPG,2020-11-12,31450.0,31300.0,31500.0,31250.0
4527,VHM,2020-11-12,77200.0,76600.0,77500.0,76600.0
4528,FPT,2020-11-12,53500.0,53000.0,53500.0,52900.0
4529,FPT,2020-11-11,53000.0,53400.0,53400.0,52700.0
4530,TCB,2020-11-11,22000.0,22200.0,22400.0,22000.0
4531,VHM,2020-11-11,76600.0,77900.0,78100.0,76600.0
4532,HPG,2020-11-11,31300.0,31300.0,31600.0,31150.0
4533,POW,2020-11-11,9900.0,10000.0,10050.0,9890.0
4534,HPG,2020-11-10,31300.0,32100.0,32200.0,31300.0
4535,VHM,2020-11-10,77400.0,78700.0,79000.0,77400.0
4536,TCB,2020-11-10,22100.0,22500.0,22550.0,22050.0
4537,FPT,2020-11-10,53000.0,54000.0,54000.0,53000.0
4538,POW,2020-11-10,10000.0,10200.0,10200.0,9990.0
4539,TCB,2020-11-09,22050.0,21850.0,22200.0,21800.0
4540,FPT,2020-11-09,53400.0,52800.0,53400.0,52700.0
4541,POW,2020-11-09,10050.0,9880.0,10050.0,9850.0
4542,HPG,2020-11-09,31500.0,30800.0,31500.0,30700.0
4543,VHM,2020-11-09,78000.0,76000.0,78000.0,76000.0
4544,FPT,2020-11-06,52400.0,52400.0,52800.0,52100.0
4545,TCB,2020-11-06,21600.0,21900.0,22000.0,21500.0
4546,POW,2020-11-06,9780.0,9770.0,9810.0,9720.0
4547,VHM,2020-11-06,75700.0,75700.0,76000.0,75600.0
4548,HPG,2020-11-06,30400.0,30300.0,30700.0,30200.0
4549,FPT,2020-11-05,52000.0,52700.0,53400.0,52000.0
4550,POW,2020-11-05,9770.0,9850.0,9860.0,9760.0
4551,TCB,2020-11-05,21800.0,22150.0,22350.0,21800.0
4552,HPG,2020-11-05,30250.0,30650.0,30750.0,30250.0
4553,VHM,2020-11-05,75700.0,76000.0,76900.0,75700.0
4554,VHM,2020-11-04,75900.0,76000.0,76500.0,75700.0
4555,POW,2020-11-04,9840.0,9700.0,9950.0,9660.0
4556,FPT,2020-11-04,53000.0,53000.0,53300.0,52500.0
4557,TCB,2020-11-04,22150.0,22350.0,22600.0,22150.0
4558,HPG,2020-11-04,30650.0,30700.0,31000.0,30350.0
4559,TCB,2020-11-03,22000.0,21800.0,22450.0,21650.0
4560,POW,2020-11-03,9700.0,9600.0,9730.0,9550.0
4561,VHM,2020-11-03,75800.0,76200.0,76200.0,75500.0
4562,HPG,2020-11-03,30700.0,31000.0,31300.0,30550.0
4563,FPT,2020-11-03,52800.0,51900.0,52900.0,51700.0
4564,TCB,2020-11-02,21400.0,21600.0,21850.0,21400.0
4565,POW,2020-11-02,9500.0,9400.0,9550.0,9400.0
4566,HPG,2020-11-02,30600.0,30550.0,30700.0,30350.0
4567,FPT,2020-11-02,51700.0,51500.0,51700.0,51200.0
4568,VHM,2020-11-02,75900.0,76000.0,76300.0,75400.0
4569,FPT,2020-10-30,51500.0,51400.0,51500.0,50500.0
4570,POW,2020-10-30,9400.0,9750.0,9750.0,9350.0
4571,VHM,2020-10-30,76000.0,77000.0,77000.0,74900.0
4572,HPG,2020-10-30,30550.0,30800.0,30900.0,29900.0
4573,TCB,2020-10-30,21350.0,22100.0,22250.0,21350.0
4574,VHM,2020-10-29,76200.0,75500.0,76700.0,75400.0
4575,TCB,2020-10-29,21800.0,22100.0,22700.0,21800.0
4576,FPT,2020-10-29,50900.0,50400.0,51300.0,50200.0
4577,POW,2020-10-29,9590.0,9550.0,9770.0,9530.0
4578,HPG,2020-10-29,30600.0,29950.0,30750.0,29950.0
4579,POW,2020-10-28,9680.0,9900.0,9940.0,9660.0
4580,TCB,2020-10-28,22400.0,23300.0,23450.0,22400.0
4581,VHM,2020-10-28,75600.0,77200.0,77700.0,75600.0
4582,HPG,2020-10-28,30400.0,31150.0,31650.0,30200.0
4583,FPT,2020-10-28,50700.0,52000.0,52400.0,50700.0
4584,HPG,2020-10-27,31400.0,30600.0,31700.0,30550.0
4585,TCB,2020-10-27,23300.0,23800.0,23950.0,23300.0
4586,FPT,2020-10-27,52100.0,52900.0,53200.0,52100.0
4587,VHM,2020-10-27,77600.0,79000.0,79200.0,77600.0
4588,POW,2020-10-27,9910.0,10050.0,10100.0,9910.0
4589,TCB,2020-10-26,23350.0,24400.0,24950.0,23350.0
4590,HPG,2020-10-26,30800.0,31000.0,32000.0,30700.0
4591,FPT,2020-10-26,52800.0,53900.0,54500.0,52800.0
